"","long","lat","group","order","region","subregion"
"89949",-92.7618637084961,45.2980422973633,3035,89949,"wisconsin","polk"
"89951",-89.5762252807617,44.2438011169434,3036,89951,"wisconsin","portage"
"89952",-89.7137298583984,44.2495307922363,3036,89952,"wisconsin","portage"
"89953",-89.7137298583984,44.5073585510254,3036,89953,"wisconsin","portage"
"89954",-89.8283233642578,44.5130920410156,3036,89954,"wisconsin","portage"
"89955",-89.8340530395508,44.6849784851074,3036,89955,"wisconsin","portage"
"89956",-89.2152633666992,44.6792488098145,3036,89956,"wisconsin","portage"
"89957",-89.2209854125977,44.2380714416504,3036,89957,"wisconsin","portage"
"89958",-89.5762252807617,44.2438011169434,3036,89958,"wisconsin","portage"
"89960",-90.3038787841797,45.985595703125,3037,89960,"wisconsin","price"
"89961",-90.0288619995117,45.985595703125,3037,89961,"wisconsin","price"
"89962",-90.0345916748047,45.8996505737305,3037,89962,"wisconsin","price"
"89963",-90.0345916748047,45.5616035461426,3037,89963,"wisconsin","price"
"89964",-90.0460433959961,45.3839874267578,3037,89964,"wisconsin","price"
"89965",-90.6763000488281,45.3839874267578,3037,89965,"wisconsin","price"
"89966",-90.6763000488281,45.6418151855469,3037,89966,"wisconsin","price"
"89967",-90.6705703735352,45.985595703125,3037,89967,"wisconsin","price"
"89968",-90.3038787841797,45.985595703125,3037,89968,"wisconsin","price"
"89970",-87.8229675292969,42.8457832336426,3038,89970,"wisconsin","racine"
"89971",-87.8057861328125,42.817138671875,3038,89971,"wisconsin","racine"
"89972",-87.7714080810547,42.7942199707031,3038,89972,"wisconsin","racine"
"89973",-87.7656784057617,42.759838104248,3038,89973,"wisconsin","racine"
"89974",-87.7714080810547,42.7197341918945,3038,89974,"wisconsin","racine"
"89975",-87.7828598022461,42.6853561401367,3038,89975,"wisconsin","racine"
"89976",-87.7885894775391,42.6681671142578,3038,89976,"wisconsin","racine"
"89977",-88.1896591186523,42.6738967895508,3038,89977,"wisconsin","racine"
"89978",-88.1896591186523,42.6223297119141,3038,89978,"wisconsin","racine"
"89979",-88.3042602539062,42.6166000366211,3038,89979,"wisconsin","racine"
"89980",-88.3157119750977,42.8400535583496,3038,89980,"wisconsin","racine"
"89981",-88.0693435668945,42.8400535583496,3038,89981,"wisconsin","racine"
"89982",-87.8229675292969,42.8457832336426,3038,89982,"wisconsin","racine"
"89984",-90.1950149536133,43.1666412353516,3039,89984,"wisconsin","richland"
"89985",-90.2293930053711,43.1895561218262,3039,89985,"wisconsin","richland"
"89986",-90.2695007324219,43.2067489624023,3039,89986,"wisconsin","richland"
"89987",-90.3267974853516,43.218204498291,3039,89987,"wisconsin","richland"
"89988",-90.3554458618164,43.218204498291,3039,89988,"wisconsin","richland"
"89989",-90.3955535888672,43.2067489624023,3039,89989,"wisconsin","richland"
"89990",-90.424201965332,43.2010192871094,3039,89990,"wisconsin","richland"
"89991",-90.4700393676758,43.212474822998,3039,89991,"wisconsin","richland"
"89992",-90.5216064453125,43.212474822998,3039,89992,"wisconsin","richland"
"89993",-90.5674438476562,43.212474822998,3039,89993,"wisconsin","richland"
"89994",-90.5903549194336,43.2067489624023,3039,89994,"wisconsin","richland"
"89995",-90.6247329711914,43.1895561218262,3039,89995,"wisconsin","richland"
"89996",-90.6648406982422,43.1838302612305,3039,89996,"wisconsin","richland"
"89997",-90.6591110229492,43.2812309265137,3039,89997,"wisconsin","richland"
"89998",-90.6476516723633,43.2812309265137,3039,89998,"wisconsin","richland"
"89999",-90.6533889770508,43.3156089782715,3039,89999,"wisconsin","richland"
"90000",-90.6591110229492,43.3156089782715,3039,90000,"wisconsin","richland"
"90001",-90.6648406982422,43.4244728088379,3039,90001,"wisconsin","richland"
"90002",-90.6591110229492,43.5619812011719,3039,90002,"wisconsin","richland"
"90003",-90.3096084594727,43.5562515258789,3039,90003,"wisconsin","richland"
"90004",-90.1892852783203,43.5562515258789,3039,90004,"wisconsin","richland"
"90005",-90.1950149536133,43.1666412353516,3039,90005,"wisconsin","richland"
"90007",-88.7740783691406,42.502010345459,3040,90007,"wisconsin","rock"
"90008",-88.9402389526367,42.496280670166,3040,90008,"wisconsin","rock"
"90009",-89.3756866455078,42.502010345459,3040,90009,"wisconsin","rock"
"90010",-89.3756866455078,42.8457832336426,3040,90010,"wisconsin","rock"
"90011",-89.0147171020508,42.8457832336426,3040,90011,"wisconsin","rock"
"90012",-88.7798080444336,42.8400535583496,3040,90012,"wisconsin","rock"
"90013",-88.7740783691406,42.502010345459,3040,90013,"wisconsin","rock"
"90015",-91.5357360839844,45.6475486755371,3041,90015,"wisconsin","rusk"
"90016",-90.6763000488281,45.6418151855469,3041,90016,"wisconsin","rusk"
"90017",-90.6763000488281,45.3839874267578,3041,90017,"wisconsin","rusk"
"90018",-90.9226684570312,45.3610687255859,3041,90018,"wisconsin","rusk"
"90019",-90.9226684570312,45.3037757873535,3041,90019,"wisconsin","rusk"
"90020",-91.5357360839844,45.3037757873535,3041,90020,"wisconsin","rusk"
"90021",-91.5357360839844,45.6475486755371,3041,90021,"wisconsin","rusk"
"90023",-92.1488037109375,44.8625946044922,3042,90023,"wisconsin","st croix"
"90024",-92.7618637084961,44.8683242797852,3042,90024,"wisconsin","st croix"
"90025",-92.779052734375,44.9141616821289,3042,90025,"wisconsin","st croix"
"90026",-92.7618637084961,44.9542694091797,3042,90026,"wisconsin","st croix"
"90027",-92.7905197143555,45.0459403991699,3042,90027,"wisconsin","st croix"
"90028",-92.8019714355469,45.0745887756348,3042,90028,"wisconsin","st croix"
"90029",-92.779052734375,45.1318855285645,3042,90029,"wisconsin","st croix"
"90030",-92.7905197143555,45.2006416320801,3042,90030,"wisconsin","st croix"
"90031",-92.7675933837891,45.217830657959,3042,90031,"wisconsin","st croix"
"90032",-92.1659927368164,45.217830657959,3042,90032,"wisconsin","st croix"
"90033",-92.1717224121094,45.1261558532715,3042,90033,"wisconsin","st croix"
"90034",-92.14306640625,45.1261558532715,3042,90034,"wisconsin","st croix"
"90035",-92.1488037109375,44.8625946044922,3042,90035,"wisconsin","st croix"
"90037",-90.1950149536133,43.1666412353516,3043,90037,"wisconsin","sauk"
"90038",-90.1892852783203,43.5562515258789,3043,90038,"wisconsin","sauk"
"90039",-90.3096084594727,43.5562515258789,3043,90039,"wisconsin","sauk"
"90040",-90.3038787841797,43.6421928405762,3043,90040,"wisconsin","sauk"
"90041",-89.7824859619141,43.6421928405762,3043,90041,"wisconsin","sauk"
"90042",-89.7767562866211,43.6135482788086,3043,90042,"wisconsin","sauk"
"90043",-89.7652969360352,43.6020851135254,3043,90043,"wisconsin","sauk"
"90044",-89.7366485595703,43.5963592529297,3043,90044,"wisconsin","sauk"
"90045",-89.7194595336914,43.5906295776367,3043,90045,"wisconsin","sauk"
"90046",-89.7137298583984,43.5677108764648,3043,90046,"wisconsin","sauk"
"90047",-89.6908111572266,43.5619812011719,3043,90047,"wisconsin","sauk"
"90048",-89.5934066772461,43.5619812011719,3043,90048,"wisconsin","sauk"
"90049",-89.5934066772461,43.3900947570801,3043,90049,"wisconsin","sauk"
"90050",-89.6163330078125,43.3729057312012,3043,90050,"wisconsin","sauk"
"90051",-89.6392440795898,43.3614463806152,3043,90051,"wisconsin","sauk"
"90052",-89.6793518066406,43.3614463806152,3043,90052,"wisconsin","sauk"
"90053",-89.6908111572266,43.3385276794434,3043,90053,"wisconsin","sauk"
"90054",-89.7137298583984,43.3213386535645,3043,90054,"wisconsin","sauk"
"90055",-89.7194595336914,43.3156089782715,3043,90055,"wisconsin","sauk"
"90056",-89.7137298583984,43.2984199523926,3043,90056,"wisconsin","sauk"
"90057",-89.7194595336914,43.269775390625,3043,90057,"wisconsin","sauk"
"90058",-89.7366485595703,43.2640419006348,3043,90058,"wisconsin","sauk"
"90059",-89.7538375854492,43.2525825500488,3043,90059,"wisconsin","sauk"
"90060",-89.7824859619141,43.2468566894531,3043,90060,"wisconsin","sauk"
"90061",-89.799674987793,43.2468566894531,3043,90061,"wisconsin","sauk"
"90062",-89.8168640136719,43.2239379882812,3043,90062,"wisconsin","sauk"
"90063",-89.8340530395508,43.2010192871094,3043,90063,"wisconsin","sauk"
"90064",-89.8684310913086,43.1952857971191,3043,90064,"wisconsin","sauk"
"90065",-89.8913497924805,43.1895561218262,3043,90065,"wisconsin","sauk"
"90066",-89.9429168701172,43.1952857971191,3043,90066,"wisconsin","sauk"
"90067",-89.977294921875,43.1952857971191,3043,90067,"wisconsin","sauk"
"90068",-90.0116653442383,43.2010192871094,3043,90068,"wisconsin","sauk"
"90069",-90.0288619995117,43.1838302612305,3043,90069,"wisconsin","sauk"
"90070",-90.0460433959961,43.1551818847656,3043,90070,"wisconsin","sauk"
"90071",-90.0861511230469,43.1666412353516,3043,90071,"wisconsin","sauk"
"90072",-90.1262588500977,43.1666412353516,3043,90072,"wisconsin","sauk"
"90073",-90.1491775512695,43.1666412353516,3043,90073,"wisconsin","sauk"
"90074",-90.1950149536133,43.1666412353516,3043,90074,"wisconsin","sauk"
"90076",-90.6763000488281,45.6418151855469,3044,90076,"wisconsin","sawyer"
"90077",-91.5357360839844,45.6475486755371,3044,90077,"wisconsin","sawyer"
"90078",-91.5300064086914,45.9684028625488,3044,90078,"wisconsin","sawyer"
"90079",-91.5586547851562,45.9741325378418,3044,90079,"wisconsin","sawyer"
"90080",-91.5529251098633,46.1574783325195,3044,90080,"wisconsin","sawyer"
"90081",-90.8997573852539,46.1517486572266,3044,90081,"wisconsin","sawyer"
"90082",-90.8940277099609,45.9741325378418,3044,90082,"wisconsin","sawyer"
"90083",-90.6705703735352,45.985595703125,3044,90083,"wisconsin","sawyer"
"90084",-90.6763000488281,45.6418151855469,3044,90084,"wisconsin","sawyer"
"90086",-88.246955871582,44.6849784851074,3045,90086,"wisconsin","shawano"
"90087",-88.2641525268555,44.6849784851074,3045,90087,"wisconsin","shawano"
"90088",-88.2641525268555,44.6620597839355,3045,90088,"wisconsin","shawano"
"90089",-88.2412261962891,44.6620597839355,3045,90089,"wisconsin","shawano"
"90090",-88.2354965209961,44.6334114074707,3045,90090,"wisconsin","shawano"
"90091",-88.2412261962891,44.587574005127,3045,90091,"wisconsin","shawano"
"90092",-88.6021881103516,44.587574005127,3045,90092,"wisconsin","shawano"
"90093",-88.6021881103516,44.6677894592285,3045,90093,"wisconsin","shawano"
"90094",-89.2152633666992,44.6792488098145,3045,90094,"wisconsin","shawano"
"90095",-89.2209854125977,45.0344848632812,3045,90095,"wisconsin","shawano"
"90096",-88.9746170043945,45.028751373291,3045,90096,"wisconsin","shawano"
"90097",-88.9803466796875,44.9428100585938,3045,90097,"wisconsin","shawano"
"90098",-88.7339706420898,44.9428100585938,3045,90098,"wisconsin","shawano"
"90099",-88.7339706420898,44.8568649291992,3045,90099,"wisconsin","shawano"
"90100",-88.4876022338867,44.8568649291992,3045,90100,"wisconsin","shawano"
"90101",-88.246955871582,44.8568649291992,3045,90101,"wisconsin","shawano"
"90102",-88.246955871582,44.6849784851074,3045,90102,"wisconsin","shawano"
"90104",-88.166748046875,43.8885650634766,3046,90104,"wisconsin","sheboygan"
"90105",-88.0464248657227,43.8885650634766,3046,90105,"wisconsin","sheboygan"
"90106",-87.708381652832,43.8885650634766,3046,90106,"wisconsin","sheboygan"
"90107",-87.719841003418,43.859920501709,3046,90107,"wisconsin","sheboygan"
"90108",-87.7026443481445,43.8255424499512,3046,90108,"wisconsin","sheboygan"
"90109",-87.6854629516602,43.722412109375,3046,90109,"wisconsin","sheboygan"
"90110",-87.6911926269531,43.6994934082031,3046,90110,"wisconsin","sheboygan"
"90111",-87.714111328125,43.6593856811523,3046,90111,"wisconsin","sheboygan"
"90112",-87.7427520751953,43.6307373046875,3046,90112,"wisconsin","sheboygan"
"90113",-87.7599487304688,43.5791664123535,3046,90113,"wisconsin","sheboygan"
"90114",-87.7656784057617,43.5390625,3046,90114,"wisconsin","sheboygan"
"90115",-88.0406951904297,43.544792175293,3046,90115,"wisconsin","sheboygan"
"90116",-88.166748046875,43.544792175293,3046,90116,"wisconsin","sheboygan"
"90117",-88.166748046875,43.8885650634766,3046,90117,"wisconsin","sheboygan"
"90119",-90.9112091064453,45.040210723877,3047,90119,"wisconsin","taylor"
"90120",-90.9112091064453,45.1146965026855,3047,90120,"wisconsin","taylor"
"90121",-90.9226684570312,45.1204261779785,3047,90121,"wisconsin","taylor"
"90122",-90.9226684570312,45.3037757873535,3047,90122,"wisconsin","taylor"
"90123",-90.9226684570312,45.3610687255859,3047,90123,"wisconsin","taylor"
"90124",-90.6763000488281,45.3839874267578,3047,90124,"wisconsin","taylor"
"90125",-90.0460433959961,45.3839874267578,3047,90125,"wisconsin","taylor"
"90126",-90.0345916748047,45.1261558532715,3047,90126,"wisconsin","taylor"
"90127",-90.1950149536133,45.1204261779785,3047,90127,"wisconsin","taylor"
"90128",-90.1950149536133,45.040210723877,3047,90128,"wisconsin","taylor"
"90129",-90.3096084594727,45.0344848632812,3047,90129,"wisconsin","taylor"
"90130",-90.9112091064453,45.040210723877,3047,90130,"wisconsin","taylor"
"90132",-91.4383392333984,43.99169921875,3048,90132,"wisconsin","trempealeau"
"90133",-91.4956283569336,44.0146179199219,3048,90133,"wisconsin","trempealeau"
"90134",-91.5471954345703,44.0318031311035,3048,90134,"wisconsin","trempealeau"
"90135",-91.5357360839844,44.1005592346191,3048,90135,"wisconsin","trempealeau"
"90136",-91.5529251098633,44.1292114257812,3048,90136,"wisconsin","trempealeau"
"90137",-91.5701141357422,44.1463966369629,3048,90137,"wisconsin","trempealeau"
"90138",-91.5930328369141,44.1635856628418,3048,90138,"wisconsin","trempealeau"
"90139",-91.598762512207,44.1865043640137,3048,90139,"wisconsin","trempealeau"
"90140",-91.6044921875,44.2036933898926,3048,90140,"wisconsin","trempealeau"
"90141",-91.5701141357422,44.2266120910645,3048,90141,"wisconsin","trempealeau"
"90142",-91.5471954345703,44.2380714416504,3048,90142,"wisconsin","trempealeau"
"90143",-91.5300064086914,44.2552604675293,3048,90143,"wisconsin","trempealeau"
"90144",-91.5300064086914,44.5990333557129,3048,90144,"wisconsin","trempealeau"
"90145",-91.1690444946289,44.5990333557129,3048,90145,"wisconsin","trempealeau"
"90146",-91.1690444946289,44.2495307922363,3048,90146,"wisconsin","trempealeau"
"90147",-91.157585144043,44.2495307922363,3048,90147,"wisconsin","trempealeau"
"90148",-91.157585144043,44.0891036987305,3048,90148,"wisconsin","trempealeau"
"90149",-91.1862335205078,44.0891036987305,3048,90149,"wisconsin","trempealeau"
"90150",-91.2148818969727,44.0891036987305,3048,90150,"wisconsin","trempealeau"
"90151",-91.2263412475586,44.0719146728516,3048,90151,"wisconsin","trempealeau"
"90152",-91.2320709228516,44.0604553222656,3048,90152,"wisconsin","trempealeau"
"90153",-91.2779006958008,44.0719146728516,3048,90153,"wisconsin","trempealeau"
"90154",-91.2950973510742,44.0661849975586,3048,90154,"wisconsin","trempealeau"
"90155",-91.3237380981445,44.0604553222656,3048,90155,"wisconsin","trempealeau"
"90156",-91.340934753418,44.0547218322754,3048,90156,"wisconsin","trempealeau"
"90157",-91.340934753418,44.0318031311035,3048,90157,"wisconsin","trempealeau"
"90158",-91.3294677734375,44.0031585693359,3048,90158,"wisconsin","trempealeau"
"90159",-91.3294677734375,43.99169921875,3048,90159,"wisconsin","trempealeau"
"90160",-91.4383392333984,43.99169921875,3048,90160,"wisconsin","trempealeau"
"90162",-90.9169387817383,43.7281379699707,3049,90162,"wisconsin","vernon"
"90163",-90.3096084594727,43.722412109375,3049,90163,"wisconsin","vernon"
"90164",-90.3038787841797,43.6421928405762,3049,90164,"wisconsin","vernon"
"90165",-90.3096084594727,43.5562515258789,3049,90165,"wisconsin","vernon"
"90166",-90.6591110229492,43.5619812011719,3049,90166,"wisconsin","vernon"
"90167",-90.6648406982422,43.4244728088379,3049,90167,"wisconsin","vernon"
"90168",-91.2034225463867,43.4302024841309,3049,90168,"wisconsin","vernon"
"90169",-91.2263412475586,43.4531211853027,3049,90169,"wisconsin","vernon"
"90170",-91.2263412475586,43.4989547729492,3049,90170,"wisconsin","vernon"
"90171",-91.2206115722656,43.5104141235352,3049,90171,"wisconsin","vernon"
"90172",-91.2263412475586,43.5104141235352,3049,90172,"wisconsin","vernon"
"90173",-91.2607192993164,43.5562515258789,3049,90173,"wisconsin","vernon"
"90174",-91.2492599487305,43.5963592529297,3049,90174,"wisconsin","vernon"
"90175",-91.23779296875,43.6307373046875,3049,90175,"wisconsin","vernon"
"90176",-91.2721786499023,43.6880302429199,3049,90176,"wisconsin","vernon"
"90177",-91.2549896240234,43.7281379699707,3049,90177,"wisconsin","vernon"
"90178",-90.9169387817383,43.7281379699707,3049,90178,"wisconsin","vernon"
"90180",-88.9918060302734,46.1001853942871,3050,90180,"wisconsin","vilas"
"90181",-88.9345092773438,46.0772666931152,3050,90181,"wisconsin","vilas"
"90182",-88.9402389526367,45.9626770019531,3050,90182,"wisconsin","vilas"
"90183",-89.0491027832031,45.9684028625488,3050,90183,"wisconsin","vilas"
"90184",-89.0491027832031,45.8939208984375,3050,90184,"wisconsin","vilas"
"90185",-89.1751480102539,45.8824615478516,3050,90185,"wisconsin","vilas"
"90186",-89.1808776855469,45.8480834960938,3050,90186,"wisconsin","vilas"
"90187",-89.3012008666992,45.8423538208008,3050,90187,"wisconsin","vilas"
"90188",-89.3069305419922,45.8824615478516,3050,90188,"wisconsin","vilas"
"90189",-90.0345916748047,45.8996505737305,3050,90189,"wisconsin","vilas"
"90190",-90.0288619995117,45.985595703125,3050,90190,"wisconsin","vilas"
"90191",-89.9314575195312,45.9684028625488,3050,90191,"wisconsin","vilas"
"90192",-89.9199905395508,46.2835311889648,3050,90192,"wisconsin","vilas"
"90193",-89.8856201171875,46.2835311889648,3050,90193,"wisconsin","vilas"
"90194",-89.6850814819336,46.249153137207,3050,90194,"wisconsin","vilas"
"90195",-89.34130859375,46.1689414978027,3050,90195,"wisconsin","vilas"
"90196",-89.1063919067383,46.1402893066406,3050,90196,"wisconsin","vilas"
"90197",-89.066291809082,46.128833770752,3050,90197,"wisconsin","vilas"
"90198",-89.0376434326172,46.123104095459,3050,90198,"wisconsin","vilas"
"90199",-88.9918060302734,46.1001853942871,3050,90199,"wisconsin","vilas"
"90201",-88.3042602539062,42.502010345459,3051,90201,"wisconsin","walworth"
"90202",-88.699592590332,42.502010345459,3051,90202,"wisconsin","walworth"
"90203",-88.7740783691406,42.502010345459,3051,90203,"wisconsin","walworth"
"90204",-88.7798080444336,42.8400535583496,3051,90204,"wisconsin","walworth"
"90205",-88.5334396362305,42.8400535583496,3051,90205,"wisconsin","walworth"
"90206",-88.3157119750977,42.8400535583496,3051,90206,"wisconsin","walworth"
"90207",-88.3042602539062,42.6166000366211,3051,90207,"wisconsin","walworth"
"90208",-88.3042602539062,42.502010345459,3051,90208,"wisconsin","walworth"
"90210",-91.5357360839844,45.6475486755371,3052,90210,"wisconsin","washburn"
"90211",-92.0399398803711,45.6475486755371,3052,90211,"wisconsin","washburn"
"90212",-92.0399398803711,45.9741325378418,3052,90212,"wisconsin","washburn"
"90213",-92.062858581543,45.9741325378418,3052,90213,"wisconsin","washburn"
"90214",-92.05712890625,46.1574783325195,3052,90214,"wisconsin","washburn"
"90215",-91.5529251098633,46.1574783325195,3052,90215,"wisconsin","washburn"
"90216",-91.5586547851562,45.9741325378418,3052,90216,"wisconsin","washburn"
"90217",-91.5300064086914,45.9684028625488,3052,90217,"wisconsin","washburn"
"90218",-91.5357360839844,45.6475486755371,3052,90218,"wisconsin","washburn"
"90220",-88.4131164550781,43.2010192871094,3053,90220,"wisconsin","washington"
"90221",-88.4131164550781,43.3786354064941,3053,90221,"wisconsin","washington"
"90222",-88.3902053833008,43.3786354064941,3053,90222,"wisconsin","washington"
"90223",-88.3959274291992,43.544792175293,3053,90223,"wisconsin","washington"
"90224",-88.166748046875,43.544792175293,3053,90224,"wisconsin","washington"
"90225",-88.0406951904297,43.544792175293,3053,90225,"wisconsin","washington"
"90226",-88.0406951904297,43.3729057312012,3053,90226,"wisconsin","washington"
"90227",-88.063606262207,43.3729057312012,3053,90227,"wisconsin","washington"
"90228",-88.0693435668945,43.1952857971191,3053,90228,"wisconsin","washington"
"90229",-88.4131164550781,43.2010192871094,3053,90229,"wisconsin","washington"
"90231",-88.5277099609375,43.2010192871094,3054,90231,"wisconsin","waukesha"
"90232",-88.4131164550781,43.2010192871094,3054,90232,"wisconsin","waukesha"
"90233",-88.0693435668945,43.1952857971191,3054,90233,"wisconsin","waukesha"
"90234",-88.0693435668945,42.8400535583496,3054,90234,"wisconsin","waukesha"
"90235",-88.3157119750977,42.8400535583496,3054,90235,"wisconsin","waukesha"
"90236",-88.5334396362305,42.8400535583496,3054,90236,"wisconsin","waukesha"
"90237",-88.5277099609375,43.2010192871094,3054,90237,"wisconsin","waukesha"
"90239",-88.6021881103516,44.587574005127,3055,90239,"wisconsin","waupaca"
"90240",-88.7339706420898,44.5818481445312,3055,90240,"wisconsin","waupaca"
"90241",-88.7339706420898,44.2438011169434,3055,90241,"wisconsin","waupaca"
"90242",-88.882942199707,44.2438011169434,3055,90242,"wisconsin","waupaca"
"90243",-89.2209854125977,44.2380714416504,3055,90243,"wisconsin","waupaca"
"90244",-89.2152633666992,44.6792488098145,3055,90244,"wisconsin","waupaca"
"90245",-88.6021881103516,44.6677894592285,3055,90245,"wisconsin","waupaca"
"90246",-88.6021881103516,44.587574005127,3055,90246,"wisconsin","waupaca"
"90248",-89.1694259643555,43.985969543457,3056,90248,"wisconsin","waushara"
"90249",-89.5876770019531,43.985969543457,3056,90249,"wisconsin","waushara"
"90250",-89.5762252807617,44.2438011169434,3056,90250,"wisconsin","waushara"
"90251",-89.2209854125977,44.2380714416504,3056,90251,"wisconsin","waushara"
"90252",-88.882942199707,44.2438011169434,3056,90252,"wisconsin","waushara"
"90253",-88.8772125244141,43.9745101928711,3056,90253,"wisconsin","waushara"
"90254",-89.1694259643555,43.985969543457,3056,90254,"wisconsin","waushara"
"90256",-88.7339706420898,44.2438011169434,3057,90256,"wisconsin","winnebago"
"90257",-88.3959274291992,44.2438011169434,3057,90257,"wisconsin","winnebago"
"90258",-88.3959274291992,43.9344024658203,3057,90258,"wisconsin","winnebago"
"90259",-88.3959274291992,43.8942947387695,3057,90259,"wisconsin","winnebago"
"90260",-88.882942199707,43.9000282287598,3057,90260,"wisconsin","winnebago"
"90261",-88.8772125244141,43.9745101928711,3057,90261,"wisconsin","winnebago"
"90262",-88.882942199707,44.2438011169434,3057,90262,"wisconsin","winnebago"
"90263",-88.7339706420898,44.2438011169434,3057,90263,"wisconsin","winnebago"
"90265",-90.3096084594727,44.6849784851074,3058,90265,"wisconsin","wood"
"90266",-89.8340530395508,44.6849784851074,3058,90266,"wisconsin","wood"
"90267",-89.8283233642578,44.5130920410156,3058,90267,"wisconsin","wood"
"90268",-89.7137298583984,44.5073585510254,3058,90268,"wisconsin","wood"
"90269",-89.7137298583984,44.2495307922363,3058,90269,"wisconsin","wood"
"90270",-89.8913497924805,44.2495307922363,3058,90270,"wisconsin","wood"
"90271",-90.3038787841797,44.2495307922363,3058,90271,"wisconsin","wood"
"90272",-90.3153381347656,44.4214210510254,3058,90272,"wisconsin","wood"
"90273",-90.3096084594727,44.6849784851074,3058,90273,"wisconsin","wood"
"91012",-88.9746170043945,45.028751373291,3084,91012,"wisconsin","menominee"
"91013",-88.9746170043945,45.1204261779785,3084,91013,"wisconsin","menominee"
"91014",-88.6422958374023,45.1204261779785,3084,91014,"wisconsin","menominee"
"91015",-88.4818725585938,45.1204261779785,3084,91015,"wisconsin","menominee"
"91016",-88.4876022338867,44.8568649291992,3084,91016,"wisconsin","menominee"
"91017",-88.7339706420898,44.8568649291992,3084,91017,"wisconsin","menominee"
"91018",-88.7339706420898,44.9428100585938,3084,91018,"wisconsin","menominee"
"91019",-88.9803466796875,44.9428100585938,3084,91019,"wisconsin","menominee"
"91020",-88.9746170043945,45.028751373291,3084,91020,"wisconsin","menominee"
